id,Formule,BG,IM,CA,a,b,c,alpha,beta,gamma
mp-1206528,Cs2MnF4,3.4594,False,790.6311314795953,4.33283634,4.33283634,14.63722826,90.0,90.0,90.0
mp-1206568,Cs2PdCl6,1.3617,False,251837.91728825367,10.31617406,10.31617406,10.31617406,90.0,90.0,90.0
mp-1206742,ErHSe,1.4817000000000005,False,54665.96725517442,3.787059525845621,3.787059525845621,3.86728588,90.0,90.0,120.0
mp-1206803,Y2CI2,0.4950999999999999,False,205473.11488552723,3.8781929713460928,3.8781929713460928,11.06945342,90.0,90.0,120.0
mp-1206825,Lu2SeO2,2.0255,False,5248.936571749499,3.716079718031408,3.716079718031408,6.64683631,90.0,90.0,120.0
mp-1206843,LuHSe,1.4615,False,47177.07345299803,3.733342420042317,3.733342420042317,3.82337706,90.0,90.0,120.0
mp-1206881,LiTaS2,0.8540999999999999,False,523634.2484563718,3.3486133783706427,3.3486133783706427,12.88805856,90.0,90.0,120.0
mp-1207080,TbHSe,1.5054999999999996,False,59144.34885439893,3.851013363404472,3.851013363404472,3.92038104,90.0,90.0,120.0
mp-1207082,LiMgSb,1.4438,False,178922.06883582985,6.62367198,6.62367198,6.62367198,90.0,90.0,90.0
mp-1207092,GdHSe,0.5979000000000001,False,158619.5249103997,3.8865183470648543,3.8865183470648543,3.95069284,90.0,90.0,120.0
mp-1207095,SiPAu,1.0382000000000002,False,352669.7728172729,3.499678356973877,3.499678356973877,17.21197971357209,90.0,90.0,120.0
mp-1207108,BaAlGeH,0.7492999999999999,False,613136.3633229272,4.3823160143664905,4.3823160143664905,5.250054,90.0,90.0,120.0
mp-1207186,DyHSe,1.4876999999999994,False,59218.02762936727,3.8268599555144114,3.8268599555144114,3.90631106,90.0,90.0,120.0
mp-1207192,NdHSe,1.6838000000000006,False,65144.42134392196,4.012117913139365,4.012117913139365,7.99801969,90.0,90.0,120.0
mp-1207196,Ca2H6Os,2.7001,False,4718.6590471256495,7.229642600000001,7.229642600000001,7.229642600000001,90.0,90.0,90.0
mp-1208162,Tl2GeF6,4.714700000000001,False,1525.7804486732284,5.825515017043676,5.825515017043676,4.7974345,90.0,90.0,120.0
mp-1209302,Rb2TcCl6,1.2635,False,95943.15645050892,10.013643606666667,10.013643606666667,10.013643606666667,90.0,90.0,90.0
mp-1216536,TmPaO4,2.434,False,6097.258321963763,3.76438059,3.76438059,5.29860992,90.0,90.0,90.0
mp-1216588,TlInF6,2.6572,False,2913.005631193996,5.272820787207634,5.272820787207634,15.035242899455303,90.0,90.0,120.0
mp-1217120,Ti2FeNiSb2,0.940999999999999,False,706064.0319663176,4.209072084202882,4.209072084202882,20.402701336846967,90.0,90.0,120.0
mp-1217269,TeSe2,0.6533000000000002,False,838076.4015535585,8.087925838012335,4.37132384,5.285795779891439,90.0,91.5878696953824,90.0
mp-1217271,Th2PNO,1.3129,False,231430.30314618337,4.037171557073715,4.037171557073715,6.864159,90.0,90.0,120.0
mp-1217281,Th2AsNO,0.8689999999999998,False,243342.5948701208,4.059042444246796,4.059042444246796,7.008589,90.0,90.0,120.0
mp-1217996,TaCu3Se3S,1.6491000000000002,False,198385.4888878464,7.971498152884625,7.971498152884625,9.917187407456057,90.0,90.0,120.0
mp-1218382,Sr4Bi2O,0.6552000000000002,False,429642.4751153479,5.03004412,5.03004412,17.65217372,90.0,90.0,90.0
mp-1219240,ScPaO4,2.493500000000001,False,6505.17754420494,3.71462038,3.71462038,5.17931872,90.0,90.0,90.0
mp-1219568,RbCNO,4.5721,False,841.7779814260032,6.385744,6.411616,7.53217,90.0,90.0,90.0
mp-1220714,NaLaS2,2.5989,False,12565.83902681325,4.217042205464473,4.217042205464473,19.85146753663663,90.0,90.0,120.0
mp-1220879,NaSbSe2,0.6374999999999997,False,533483.483384116,4.116624459433353,4.116624459433353,21.031527413473373,90.0,90.0,120.0
mp-1220883,NaSbTe2,0.6588999999999992,False,986780.785584814,4.401092918715644,4.401092918715644,22.687015704876845,90.0,90.0,120.0
mp-1220912,NaPrS2,2.1807000000000003,False,21674.010498774544,4.156009004061353,4.156009004061353,19.97914768181376,90.0,90.0,120.0
mp-1220967,NaLiCdS2,1.6168999999999998,False,68855.13947221896,4.157273225346754,4.157273225346754,7.041954,90.0,90.0,120.0
mp-1221101,NaBiSe2,1.0922999999999998,False,389492.8045494928,4.195551491404389,4.195551491404389,21.14924113626969,90.0,90.0,120.0
mp-1221102,NaBiTe2,1.0652999999999997,False,848135.6319908629,4.481605181090844,4.481605181090844,22.75485533127894,90.0,90.0,120.0
mp-1221125,NaBiS2,1.4468999999999994,False,164046.51320189785,4.038025313634785,4.038025313634785,20.233535406797834,90.0,90.0,120.0
mp-1221936,MgMnTe2,0.9141,False,106436.94687737564,4.5426874,4.5426874,6.37987516,90.0,90.0,90.0
mp-1222263,LuPaO4,2.4908,False,5971.548679810313,3.75260979,3.75260979,5.26901473,90.0,90.0,90.0
mp-1222296,LiSmS2,1.9482,False,25241.395956409604,3.998964759877118,3.998964759877118,18.515352591702293,90.0,90.0,120.0
mp-1222370,LiGdS2,1.6532000000000004,False,88403.1985059801,3.9549180716320143,3.9549180716320143,18.506298065584065,90.0,90.0,120.0
mp-1222404,LiBiS2,1.4793000000000005,False,151372.08643563604,3.959233953943684,3.959233953943684,18.87256372656762,90.0,90.0,120.0
mp-1222618,Li2ZnCdP2,1.0652,False,230075.44819287863,4.1702274625389695,4.1702274625389695,20.49733145635989,90.0,90.0,120.0
mp-1222719,LaTiSbO6,2.7433000000000005,False,6332.001475859913,5.29088404115645,5.29088404115645,5.186806,90.0,90.0,120.0
mp-1222782,LaPaO4,2.329699999999999,False,8826.357071776354,3.85885424,3.85885424,5.63272586,90.0,90.0,90.0
mp-1223443,KBiS2,1.4158000000000004,False,175546.09217304675,4.125924958087792,4.125924958087792,22.17960494687824,90.0,90.0,120.0
mp-1223799,HoPaO4,2.4203,False,6241.575559396375,3.78086854,3.78086854,5.34025063,90.0,90.0,90.0
mp-1223929,InCuGeS4,1.1346000000000005,False,280232.97123834724,5.615708,5.615708,10.170387999999996,90.0,90.0,90.0
mp-1223956,Ho2TeS2,1.7469,False,285657.8390821988,4.1582927,5.32696026,13.34807248,90.0,90.0,90.0
mp-1224210,InCuGeSe4,0.6493000000000002,False,306026.9333459119,5.892196,5.892196,10.786922,90.0,90.0,90.0
mp-1224851,GaCuGeSe4,0.7335000000000003,False,271832.6341130711,5.506401090003024,5.506401090003024,10.8105801,90.0,90.0,90.0
mp-1225289,Dy2TeS2,1.8358000000000003,False,274328.34909467044,4.18551104,5.34396372,13.45008402,90.0,90.0,90.0
mp-1225447,ErPaO4,2.4341,False,6184.354069649148,3.7725675,3.7725675,5.31917218,90.0,90.0,90.0
mp-1227238,CaBiIO2,1.6177,False,65186.78645837366,4.036648,4.036648,13.581908,90.0,90.0,90.0
mp-1227444,BiPbBrO2,1.5539000000000005,False,46183.958987935766,4.009902,4.009902,13.19316,90.0,90.0,90.0
mp-1228342,Ba2ScO3F,3.5461,False,2348.94725970472,4.16201376,4.16201376,13.6114755,90.0,90.0,90.0
mp-1228963,AlAgSnSe4,1.1072000000000002,False,181373.1526894633,6.056212,6.056212,10.812414,90.0,90.0,90.0
mp-1232332,ZnCu2SiSe4,0.5549,False,214802.3733654749,5.619312,5.619312,11.11001,90.0,90.0,90.0
mp-1245429,MgZrN2,0.5047000000000006,False,204617.70587245707,4.460470506748703,4.460470506748703,9.195157410119526,90.0,90.0,90.0
mp-1272139,SnBr2,1.967,False,23860.9289999832,4.329809837740722,4.329809837740722,6.55990546,90.0,90.0,120.0
mp-1323553,CaNiF6,2.1462000000000003,False,95076.35508158176,5.0087377560036535,5.0087377560036535,14.012957715979686,90.0,90.0,120.0
mp-1391273,ZnNiF6,1.6071,False,290447.426284124,4.849657449689381,4.849657449689381,13.096662434987056,90.0,90.0,120.0
mp-1391800,MgMnF6,2.8029,False,30706.128535180364,4.930001411048899,4.930001411048899,13.1825546243165,90.0,90.0,120.0
mp-1397451,MgSnF6,4.9612,False,486.5766712645828,5.156333756631773,5.156333756631773,13.812048279668636,90.0,90.0,120.0
mp-1399447,MgTiF6,4.6253,False,1584.4383673743182,5.216560187877352,5.216560187877352,13.333522691981884,90.0,90.0,120.0
mp-1403065,TiZnF6,4.1668,False,1986.1343761388323,5.085406930239939,5.085406930239939,13.605753578218255,90.0,90.0,120.0
mp-1409292,MgNiF6,0.0,True,253079.7862846288,4.802945592927053,4.802945592927053,13.071237014131205,90.0,90.0,120.0
mp-505297,NbSbRu,0.3772999999999999,False,632929.4041677287,6.175680472710913,6.175680472710913,6.175680472710913,90.0,90.0,90.0
mp-510625,CrCuO2,1.5391000000000004,False,249538.16191214835,2.9811529041234266,2.9811529041234266,17.05281261119436,90.0,90.0,120.0
mp-540584,K2PdO2,1.3697,False,41522.17485998279,3.1374797546537145,6.043120347315936,8.516067661025238,90.0,90.0,90.0
mp-541044,CsYO2,2.8461,False,3006.5957009188105,3.5344121292134183,3.5344121292134183,13.66789196,90.0,90.0,120.0
mp-541837,Bi2Se3,0.3769,False,809030.9265679951,4.191366525881255,4.191366525881255,29.92868720220962,90.0,90.0,120.0
mp-545359,KNa2CuO2,1.5144,False,25611.03921834629,4.390372,4.390372,10.944196,90.0,90.0,90.0
mp-545399,NaNiIO6,1.7121000000000002,False,292339.8499417109,4.997436407216504,4.997436407216504,5.308315,90.0,90.0,120.0
mp-545598,UCdO4,1.9644,False,140815.96335880217,6.881459096230008,7.087032217943157,3.52057956,90.0,90.0,90.0
mp-545728,PrBi2IO4,1.2196999999999996,False,62928.23771130813,4.023883,4.023883,9.806738,90.0,90.0,90.0
mp-546082,TmBi2ClO4,1.4201,False,26243.409153571,3.871369,3.871369,9.00831,90.0,90.0,90.0
mp-546266,DyBi2IO4,1.3667999999999996,False,52281.20537232958,3.945744,3.945744,9.707467,90.0,90.0,90.0
mp-546500,NaCNO,4.4323,False,859.739106456954,3.556690200483722,3.556690200483722,15.054437468009544,90.0,90.0,120.0
mp-546552,KCrO2,2.9299000000000004,False,118282.40717562764,3.061676419823092,3.061676419823092,17.806434429175205,90.0,90.0,120.0
mp-546621,ErBi2BrO4,1.3570000000000002,False,34261.854645562744,3.898706,3.898706,9.286959,90.0,90.0,90.0
mp-546864,Y2C(NO)2,3.9661,False,2329.838721281852,3.698989096627155,3.698989096627155,8.16885521,90.0,90.0,120.0
mp-549127,HoBi2ClO4,1.3709999999999996,False,28899.182788971528,3.888732,3.888732,9.050243,90.0,90.0,90.0
mp-549333,NdBi2IO4,1.2653999999999996,False,56258.80471956186,4.013028,4.013028,9.758086,90.0,90.0,90.0
mp-549709,ErBi2ClO4,1.3769000000000005,False,27380.819371094854,3.84189573,3.84189573,8.93974821,90.0,90.0,90.0
mp-550111,SmBi2BrO4,1.2782999999999998,False,44299.15782937207,3.958292,3.958292,9.40433,90.0,90.0,90.0
mp-550635,LuBi2IO4,1.4425,False,61294.14534158999,3.903233,3.903233,9.695471,90.0,90.0,90.0
mp-550820,SmZnPO,1.3609,False,90946.1171634894,3.9640682603637054,3.9640682603637054,30.88490019873573,90.0,90.0,120.0
mp-551900,PrBi2BrO4,1.2269000000000003,False,52294.40918757975,3.993484,3.993484,9.465344,90.0,90.0,90.0
mp-552120,YClO,4.270700000000001,False,1470.8741595085046,3.7945199894939408,3.7945199894939408,28.566528468353017,90.0,90.0,120.0
mp-552604,YBi2ClO4,1.3088000000000002,False,29641.692939013486,3.901229,3.901229,9.043417,90.0,90.0,90.0
mp-552738,TmBi2IO4,1.4258999999999995,False,52805.167819378185,3.921361,3.921361,9.673146,90.0,90.0,90.0
mp-552857,TbBi2IO4,1.3266999999999998,False,54257.01209246581,3.95449,3.95449,9.737193,90.0,90.0,90.0
mp-552992,DyBi2BrO4,1.3290000000000002,False,37978.11664305038,3.915038,3.915038,9.316221,90.0,90.0,90.0
mp-553082,PrBi2ClO4,1.1244,False,42225.63252288237,3.972849,3.972849,9.161927,90.0,90.0,90.0
mp-553242,NdBi2BrO4,1.2198999999999995,False,50631.62434012751,3.979225,3.979225,9.399018,90.0,90.0,90.0
mp-553243,YBi2BrO4,1.34,False,37783.67026729233,3.88104827,3.88104827,9.2255835,90.0,90.0,90.0
mp-553303,CsCu3O2,1.4572,False,130567.39141502928,5.109521114554128,5.109521114554128,5.518367164091029,90.0,90.0,120.0
mp-553308,CsNdO2,2.9366000000000003,False,3675.82705077794,3.681817907811,3.681817907811,13.79336816,90.0,90.0,120.0
mp-554310,TlBiS2,0.4949000000000003,False,486612.9935835373,4.123046531532323,4.123046531532323,22.22197836482597,90.0,90.0,120.0
mp-555850,LuSF,2.6141,False,6369.558536810776,3.925752765962027,3.925752765962027,24.56632877111526,90.0,90.0,120.0
mp-555908,CoF2,2.2721,False,34528.11423049218,4.643519410000112,4.643519410000112,3.19916469,90.0,90.0,90.0
mp-556417,Rb2NiF6,2.4216,False,29193.815857045323,8.359146094859796,8.359146094859796,8.359146094859796,90.0,90.0,90.0
mp-557257,KVF3,2.0758999999999994,False,2919.256182356782,4.129360336666667,4.129360336666667,4.129360336666667,90.0,90.0,90.0
mp-557655,GdTlS2,0.8492000000000002,False,69422.12084999516,4.067304477697379,4.067304477697379,22.460817308795093,90.0,90.0,120.0
mp-557938,HfVF6,3.2213000000000003,False,254523.2620725939,8.102363853905208,8.102363853905208,8.102363853905208,90.0,90.0,90.0
mp-558749,RbMnF3,2.9437,False,841.2672884390723,4.23247214,4.23247214,4.23247214,90.0,90.0,90.0
mp-558928,KrF2,2.7303,False,5150.5417362086055,4.53294056,4.53294056,5.84943294,90.0,90.0,90.0
mp-559798,NiF2,4.9116,False,36845.87955327485,4.632870150006959,4.632870150006959,3.0795406,90.0,90.0,90.0
mp-561367,F2,2.4556,False,8961.89282855808,5.3009885450557634,3.0346415467499064,7.047333841333487,90.0,107.36578341623508,90.0
mp-561751,CsErS2,2.1441,False,14302.0875941439,4.041662458378783,4.041662458378783,24.165438961128885,90.0,90.0,120.0
mp-561947,CsHgF3,0.7228,False,15151.165120972732,4.595449719999999,4.595449719999999,4.595449719999999,90.0,90.0,90.0
mp-567290,LaN,1.1169000000000002,False,65715.54625144818,4.136222531034573,4.136222531034573,5.9225931,90.0,90.0,120.0
mp-567636,VFeSb,0.3487,False,714194.2518855494,5.753840445803216,5.753840445803216,5.753840445803216,90.0,90.0,90.0
mp-568346,HfBrN,2.1298000000000004,False,41984.92449914463,3.55823524,4.104030670000001,8.90516558,90.0,90.0,90.0
mp-568560,TlBr,2.2962,False,17298.444781439,6.684083526987348,6.684083526987348,6.684083526987348,90.0,90.0,90.0
mp-568588,NdTlSe2,1.2255000000000005,False,56265.43243976912,4.315014606003185,4.315014606003185,23.132754294726283,90.0,90.0,120.0
mp-568968,K2SnHgSe4,1.4785,False,202781.1298047811,8.237692,8.237692,7.138506,90.0,90.0,90.0
mp-569178,HoTlSe2,1.2785000000000002,False,43668.420963426805,4.147043434316395,4.147043434316395,23.214079470073024,90.0,90.0,120.0
mp-569304,C,0.0148,False,45547.4647538933,2.4562567946246654,2.4562567946246654,33.19087197728095,90.0,90.0,120.0
mp-569393,GdTlSe2,0.4740999999999999,False,107258.12794027526,4.215559085652317,4.215559085652317,23.17586028027637,90.0,90.0,120.0
mp-569507,TbTlSe2,1.2733000000000003,False,45999.41130737056,4.182593271577808,4.182593271577808,23.177226088272743,90.0,90.0,120.0
mp-569639,TlCl,2.5369,False,11392.240573333442,6.439101528755188,6.439101528755188,6.439101528755188,90.0,90.0,90.0
mp-570097,Sr(Li2P)2,0.9758999999999998,False,340353.9331480138,4.273837813019665,4.273837813019665,23.534046492280257,90.0,90.0,120.0
mp-570117,ErTlSe2,1.2151000000000003,False,43818.031797232485,4.129699048501927,4.129699048501927,23.20092801330545,90.0,90.0,120.0
mp-570485,SrAlSiH,0.6256999999999993,False,598628.3272822794,4.229390707965511,4.229390707965511,4.964784,90.0,90.0,120.0
mp-570935,LiI,4.3818,False,2139.6924298540885,4.544069301207673,4.544069301207673,7.29169756,90.0,90.0,120.0
mp-571093,BaAlSiH,0.7092999999999998,False,631959.780962811,4.334227520400492,4.334227520400492,5.262552,90.0,90.0,120.0
mp-571102,TlI,2.2086,False,31587.381363825298,7.042062392779568,7.042062392779568,7.042062392779568,90.0,90.0,90.0
mp-571222,CsBr,4.2575,False,1300.618725282268,7.322070118669273,7.322070118669273,7.322070118669273,90.0,90.0,90.0
mp-578610,NaMoO2,2.3805,False,114663.90956116316,3.233550796070319,3.233550796070319,15.657950429619918,90.0,90.0,120.0
mp-581024,CsK2Sb,0.8633999999999997,False,548750.1775329084,8.624056741696341,8.624056741696341,8.624056741696341,90.0,90.0,90.0
mp-605034,K2NiF6,2.3603,False,41639.93618291572,8.002589366977142,8.002589366977142,8.002589366977142,90.0,90.0,90.0
mp-613910,BaNiF6,0.4727,False,114197.20960705166,7.315122782312094,7.315122782312094,6.975401926251443,90.0,90.0,120.0
mp-623024,TiCdF6,4.3774,False,1672.6222187322169,5.252976672040432,5.252976672040432,14.356109007801116,90.0,90.0,120.0
mp-625150,ScHO2,4.412,False,1985.5539753954783,3.25713702,12.90714114,4.03634474,90.0,90.0,90.0
mp-625359,NdHO2,4.1593,False,1668.67038999819,4.37417373444114,3.83274926,6.251208544890936,90.0,107.60854559032948,90.0
mp-625509,H3BrO,4.5929,False,1025.4707341462174,6.86377480638879,4.991671999133592,4.265772796270595,90.0,112.43663250588558,90.0
mp-626151,YHO2,4.0468,False,1517.7243829240078,4.301149066211529,3.63345779,5.961394275295314,90.0,109.01350239193164,90.0
mp-626173,HoHO2,3.9486,False,1419.0739285741868,4.272631702958795,3.60461661258912,5.920240121021006,90.0,109.15469563429755,90.0
mp-626417,CsH3O2,4.0949,False,805.3530061664125,4.425200974766878,8.047120768191801,4.25023165,90.0,90.0,90.0
mp-626620,RbHO,3.3341000000000003,False,1201.6879219214236,4.1177926,10.78808962,4.20268733,90.0,90.0,90.0
mp-626785,KHO,3.6766,False,1041.2824895354722,3.91806938,10.36259366,3.97296462,90.0,90.0,90.0
mp-634657,NaHS,3.1577,False,3320.703610672052,3.9080485140436334,4.45281087,5.912571469459149,90.0,99.63077424658375,90.0
mp-642807,TbH2Br,1.6956000000000002,False,28587.61213944359,3.771261375510591,3.771261375510591,31.368082072382848,90.0,90.0,120.0
mp-643002,Mg2H6Os,3.3481,False,3448.723120247724,6.635270699999997,6.635270699999997,6.635270699999997,90.0,90.0,90.0
mp-643101,Rb2H6Pt,4.063000000000001,False,2392.438947332574,8.52159184,8.52159184,8.52159184,90.0,90.0,90.0
mp-643243,Cs2H6Pt,3.9083,False,2462.8601738912907,8.9723494,8.9723494,8.9723494,90.0,90.0,90.0
mp-643260,Na2H4Pd,2.2472000000000003,False,43208.74127916281,5.27387412,5.27387412,6.48643392,90.0,90.0,90.0
mp-643279,K2H6Pt,3.9976,False,2478.330197098493,8.1200411,8.1200411,8.1200411,90.0,90.0,90.0
mp-643370,Ba2MgH6,2.8864,False,7442.579949256771,5.717818886919488,5.717818886919488,4.538310090017386,90.0,90.0,120.0
mp-644222,CdHClO,2.4655,False,3690.8565880564743,3.734935603785559,3.734935603785559,10.419544,90.0,90.0,120.0
mp-665922,SrHgO2,2.1978,False,7783.07825588909,3.848052180872712,3.848052180872712,19.125475284474728,90.0,90.0,120.0
mp-675349,DyCuSe2,1.0667999999999995,False,392676.379100985,4.074556841694095,4.074556841694095,6.3884855,90.0,90.0,120.0
mp-676861,AlSbO4,1.6178,False,22566.974075730905,6.285973940939151,6.439709731476452,3.01452656,90.0,90.0,90.0
mp-677335,GaPO4,4.698,False,688.3411453267413,4.8987378177899465,4.8987378177899465,7.414960310310909,90.0,90.0,90.0
mp-689925,Cs2NiF6,2.4357,False,25179.208128612325,8.85947491077044,8.85947491077044,8.85947491077044,90.0,90.0,90.0
mp-690785,Na2H6Pt,3.6156,False,2833.8977880099,7.2586319,7.2586319,7.2586319,90.0,90.0,90.0
mp-690794,Sr2HN,1.8058,False,163275.3081902732,3.813497687331907,3.813497687331907,18.906782999999997,90.0,90.0,120.0
mp-697030,Mg2H6Ru,3.0681000000000003,False,4207.552397398441,6.59511244,6.59511244,6.59511244,90.0,90.0,90.0
mp-697038,Ba2H6Ru,1.8699,False,24238.201960244514,8.06730744,8.06730744,8.06730744,90.0,90.0,90.0
mp-697044,Ba2H6Os,1.9655,False,36211.27771402218,8.09241568,8.09241568,8.09241568,90.0,90.0,90.0
mp-697096,Na2H4Pt,2.1188,False,37462.48407810264,5.19455004,5.19455004,6.61749774,90.0,90.0,90.0
mp-697133,Cs2CaH4,3.0097,False,4914.2970956472345,4.60310942,4.60310942,15.507769,90.0,90.0,90.0
mp-752658,Y2SeO2,2.1613,False,5586.752746550674,3.830599786370588,3.830599786370588,6.799496200000444,90.0,90.0,120.0
mp-752955,WOF4,3.9942,False,2004.229990347011,6.5262972,6.5262972,3.94508062,90.0,90.0,90.0
mp-753173,HoIO,3.454600000000001,False,3539.6209041710954,3.9071804,3.9071804,9.40566742,90.0,90.0,90.0
mp-753287,CaCdO2,0.3754999999999997,False,93276.18400971568,3.3680642066586204,3.3680642066586204,4.7502443,90.0,90.0,90.0
mp-753571,LiVF6,3.0771,False,9716.713844861351,7.535914251561006,7.535914251561006,7.535914251561006,90.0,90.0,90.0
mp-753594,BiOF,2.8878000000000004,False,5185.505943038192,3.96824418363011,3.96958714,5.745037591451439,90.0,90.0,90.0
mp-753712,YIO,3.4078000000000004,False,3851.037975561997,3.939309869999999,3.939309869999999,9.48607016,90.0,90.0,90.0
mp-753721,GdOF,3.3747,False,2136.0375734415256,3.86074117733137,3.86074117733137,19.259202090000265,90.0,90.0,120.0
mp-753774,KTmO2,3.9715,False,1853.863714783852,3.3852226442093154,3.3852226442093154,18.526143000000133,90.0,90.0,120.0
mp-753781,EuHfO3,0.4795999999999996,False,80927.75581549275,4.097686723510881,4.097686723510881,4.097686723510881,90.0,90.0,90.0
mp-753920,Tm2SeO2,2.1129,False,5171.277431136312,3.755431556640205,3.755431556640205,6.698702310005031,90.0,90.0,120.0
mp-754027,NaSmO2,3.6533,False,2334.2465011313507,4.685804606495713,4.685804606495713,10.685114524031414,90.0,90.0,90.0
mp-754055,CsErO2,2.8015000000000003,False,2906.584954423831,3.494305757805887,3.494305757805887,13.62849359031707,90.0,90.0,120.0
mp-754065,Hg(SbO3)2,0.5173000000000001,False,83567.25737002956,5.297762437520582,5.297762437520582,4.92415045000132,90.0,90.0,120.0
mp-754110,SmAgO2,2.566,False,9230.131874684012,3.632952839722549,3.632952839722549,12.40779230083892,90.0,90.0,120.0
mp-754138,CsDyO2,2.835,False,3035.2549244241927,3.529457728795642,3.529457728795642,13.667322080385544,90.0,90.0,120.0
mp-754154,CsHoO2,2.8143,False,2945.76531891516,3.511468860567293,3.511468860567293,13.656287530239444,90.0,90.0,120.0
mp-754158,KNdO2,3.7088,False,2639.626140721564,3.622150588424085,3.622150588424085,18.69968583879617,90.0,90.0,120.0
mp-754237,LiTmO2,4.3152,False,1552.955922550521,4.36002379,4.36002379,10.061824660000887,90.0,90.0,90.0
mp-754326,NaAgO2,0.5911,False,370736.6023522329,6.358373005765971,2.9870691000000003,6.202943271346366,90.0,119.43362890812124,90.0
mp-754363,Ba2HfO4,3.4370000000000003,False,2643.3337105796068,4.16058973,4.16058973,13.555789580000305,90.0,90.0,90.0
mp-754534,Li2CeO3,1.9757,False,31896.3811818279,4.48346527,9.485576700000053,3.53033169,90.0,90.0,90.0
mp-754535,LaAgO2,2.8013,False,8907.82226695333,3.816465010436285,3.816465010436285,12.2811925031836,90.0,90.0,120.0
mp-754594,VBO4,2.6635,False,16161.856428599343,4.837051472439093,4.837051472439093,7.233375810000683,90.0,90.0,90.0
mp-754605,LiLuO2,4.5008,False,1436.495284299492,4.30961506,4.30961506,9.9560315200001,90.0,90.0,90.0
mp-754825,NaTmO2,4.0764,False,1787.1038459096628,3.332241091594244,3.332241091594244,16.37986716,90.0,90.0,120.0
mp-754883,KHoO2,3.9742,False,1965.7876862830228,3.4312080020699804,3.4312080020699804,18.571856744692155,90.0,90.0,120.0
mp-754969,TmBrO,4.3478,False,1957.9541430032496,3.76460034,3.76460034,8.51676282,90.0,90.0,90.0
mp-755311,NaLuO2,4.061,False,1672.7030198859534,3.294027524478289,3.294027524478289,16.351809420000034,90.0,90.0,120.0
mp-755340,Tb2SeO2,2.1407,False,5416.289126223407,3.847156414512454,3.847156414512454,6.820991910000889,90.0,90.0,120.0
mp-755586,NaLaO2,3.2411000000000003,False,2566.406776340101,4.79115407,4.79115407,11.38588138,90.0,90.0,90.0
mp-755651,CsGdO2,2.4891,False,4759.95637750971,3.591045891321165,3.591045891321165,13.698600181736504,90.0,90.0,120.0
mp-755756,Y2TeO2,1.0487000000000002,False,131365.42337296973,3.92429774,3.92429774,12.45392206,90.0,90.0,90.0
mp-757021,KGdO2,3.05,False,3051.3885873647623,3.5196635108819216,3.5196635108819216,18.59047141937241,90.0,90.0,120.0
mp-760375,Li3VS4,1.8832,False,282841.96304758266,5.933063909999999,5.933063909999999,5.933063909999999,90.0,90.0,90.0
mp-760482,F2,3.0949,False,4292.84568394447,4.183802,7.080236,6.375726,90.0,90.0,90.0
mp-760513,La2UO6,1.4113999999999995,False,185708.47725651524,3.9495676070227193,5.581442451424291,6.6819561343493135,114.5888679964784,107.12422276483954,90.16021356689936
mp-769173,PrOF,4.437099999999999,False,1377.563665957534,4.000586773727388,4.000586773727388,19.903023223365214,90.0,90.0,120.0
mp-769284,Dy2SeO2,2.1479,False,5305.4375182218855,3.823740184167624,3.823740184167624,6.788824937188641,90.0,90.0,120.0
mp-772295,TmClO,4.5304,False,1303.5147080032689,3.7144880340669646,3.7144880340669646,28.13391342000007,90.0,90.0,120.0
mp-774907,KLiZnS2,2.4361,False,21148.393401501187,3.980426,3.980426,13.33576,90.0,90.0,90.0
mp-849872,Bi2TeO2,0.0,True,570056.2935175297,5.641126755421279,5.64097221846221,6.965411087260195,90.0,113.80571645690858,90.0
mp-861460,AcInTe2,0.3799000000000001,False,781706.3164509858,8.10487964,8.10487964,8.10487964,90.0,90.0,90.0
mp-861502,AcFeO3,0.9887999999999996,False,40982.88799625168,3.953573876667525,3.953573876667525,3.953573876667525,90.0,90.0,90.0
mp-861605,AcH3,0.6406999999999998,False,116541.68426922103,5.81138138,5.81138138,5.81138138,90.0,90.0,90.0
mp-861884,AcGaTe2,0.4909999999999996,False,744134.41316703,7.99213714,7.99213714,7.99213714,90.0,90.0,90.0
mp-861937,Ba2AsAu,0.5211000000000001,False,794868.696969853,8.023248,8.023248,8.023248,90.0,90.0,90.0
mp-862631,Ba2SbAu,0.5956999999999999,False,818286.2190581964,8.30433284,8.30433284,8.30433284,90.0,90.0,90.0
mp-862797,RbAcTe2,0.9157000000000002,False,193613.4374320009,8.30391776,8.30391776,8.30391776,90.0,90.0,90.0
mp-862832,PaTlO3,2.6427000000000005,False,9186.563829850817,4.37641728,4.37641728,4.37641728,90.0,90.0,90.0
mp-863251,Sr2SbAu,0.6225000000000005,False,748720.2355366839,7.89470326,7.89470326,7.89470326,90.0,90.0,90.0
mp-863260,Sr(MgAs)2,1.3464000000000005,False,194839.34864291945,4.416644417874583,4.416644417874583,7.415147650011168,90.0,90.0,120.0
mp-863707,KNa2Bi,0.0,True,626842.1090254445,7.87399022,7.87399022,7.87399022,90.0,90.0,90.0
mp-863710,KAcTe2,0.8620999999999999,False,211876.58133732816,8.21316004,8.21316004,8.21316004,90.0,90.0,90.0
mp-863745,RbSrCO3F,4.1259,False,634.4220987471678,5.374844480316429,5.374844480316429,4.865272,90.0,90.0,120.0
