id,Formule,BG,IM,CA,a,b,c,alpha,beta,gamma,contains_rare_earth,is_element,num_of_elements
mp-754363,Ba2HfO4,3.4370000000000003,False,2643.3337105796068,4.16058973,4.16058973,13.555789580000305,90.0,90.0,90.0,False,False,3
mp-754594,VBO4,2.6635,False,16161.856428599343,4.837051472439093,4.837051472439093,7.233375810000683,90.0,90.0,90.0,False,False,3
mp-760375,Li3VS4,1.8832,False,282841.96304758266,5.933063909999999,5.933063909999999,5.933063909999999,90.0,90.0,90.0,False,False,3
mp-760482,F2,3.0949,False,4292.84568394447,4.183802,7.080236,6.375726,90.0,90.0,90.0,False,False,1
mp-774907,KLiZnS2,2.4361,False,21148.393401501187,3.980426,3.980426,13.33576,90.0,90.0,90.0,False,False,4
mp-849872,Bi2TeO2,0.0,True,570056.2935175297,5.641126755421279,5.64097221846221,6.965411087260195,90.0,113.80571645690858,90.0,False,False,3
mp-861460,AcInTe2,0.3799000000000001,False,781706.3164509858,8.10487964,8.10487964,8.10487964,90.0,90.0,90.0,False,False,3
mp-861502,AcFeO3,0.9887999999999996,False,40982.88799625168,3.953573876667525,3.953573876667525,3.953573876667525,90.0,90.0,90.0,False,False,3
mp-861605,AcH3,0.6406999999999998,False,116541.68426922103,5.81138138,5.81138138,5.81138138,90.0,90.0,90.0,False,False,2
mp-861884,AcGaTe2,0.4909999999999996,False,744134.41316703,7.99213714,7.99213714,7.99213714,90.0,90.0,90.0,False,False,3
mp-861937,Ba2AsAu,0.5211000000000001,False,794868.696969853,8.023248,8.023248,8.023248,90.0,90.0,90.0,False,False,3
mp-862631,Ba2SbAu,0.5956999999999999,False,818286.2190581964,8.30433284,8.30433284,8.30433284,90.0,90.0,90.0,False,False,3
mp-862797,RbAcTe2,0.9157000000000002,False,193613.4374320009,8.30391776,8.30391776,8.30391776,90.0,90.0,90.0,False,False,3
mp-862832,PaTlO3,2.6427000000000005,False,9186.563829850817,4.37641728,4.37641728,4.37641728,90.0,90.0,90.0,False,False,3
mp-863251,Sr2SbAu,0.6225000000000005,False,748720.2355366839,7.89470326,7.89470326,7.89470326,90.0,90.0,90.0,False,False,3
mp-863260,Sr(MgAs)2,1.3464000000000005,False,194839.34864291945,4.416644417874583,4.416644417874583,7.415147650011168,90.0,90.0,120.0,False,False,3
mp-863707,KNa2Bi,0.0,True,626842.1090254445,7.87399022,7.87399022,7.87399022,90.0,90.0,90.0,False,False,3
mp-863710,KAcTe2,0.8620999999999999,False,211876.58133732816,8.21316004,8.21316004,8.21316004,90.0,90.0,90.0,False,False,3
mp-863745,RbSrCO3F,4.1259,False,634.4220987471678,5.374844480316429,5.374844480316429,4.865272,90.0,90.0,120.0,False,False,5
mp-863749,Rb2Hf2O5,1.9468,False,2636.6504019237336,4.03150368,4.03150368,9.01397468,90.0,90.0,90.0,False,False,3
mp-863759,CsK2Bi,0.3009999999999999,False,569617.9641444291,8.8081554,8.8081554,8.8081554,90.0,90.0,90.0,False,False,3
mp-863760,CsAcTe2,0.8775000000000004,False,172949.86270642153,8.4539064,8.4539064,8.4539064,90.0,90.0,90.0,False,False,3
mp-864755,LiAcTe2,0.5574000000000003,False,274293.96576027304,7.92575288,7.92575288,7.92575288,90.0,90.0,90.0,False,False,3
mp-865028,AcTlTe2,0.6253000000000002,False,712155.802249361,8.14793804,8.14793804,8.14793804,90.0,90.0,90.0,False,False,3
mp-865081,NaAcTe2,0.6033999999999997,False,238701.9744730853,8.02953576,8.02953576,8.02953576,90.0,90.0,90.0,False,False,3
mp-865120,NaPaO3,2.952,False,4087.962300209894,4.32748724,4.32748724,4.32748724,90.0,90.0,90.0,False,False,3
mp-865145,NaTl2Bi,0.2027000000000001,False,1111950.0980867252,7.854035361823044,7.854035361823044,7.854035361823044,90.0,90.0,90.0,False,False,3
mp-865185,Mg(BeAs)2,0.4041999999999994,False,60947.47739159403,3.784977936815881,3.784977936815881,6.414493850617873,90.0,90.0,120.0,False,False,3
mp-865427,KSrCO3F,4.1032,False,631.2974990726428,5.314263457506883,5.314263457506883,4.766392,90.0,90.0,120.0,False,False,5
mp-865500,Na2Hf2O5,1.9603,False,2883.826558105766,3.94986172,3.94986172,7.94834719,90.0,90.0,90.0,False,False,3
mp-866101,AcCrO3,2.0031000000000008,False,21851.696212424325,3.944286886666667,3.944286886666667,3.944286886666667,90.0,90.0,90.0,False,False,3
mp-866291,AgBr,1.1708,False,53271.42338579928,6.23979268,6.23979268,6.23979268,90.0,90.0,90.0,False,False,2
mp-866311,Bi3BrO4,0.9257999999999996,False,45597.87923122368,5.573171262730868,5.573047231156498,9.32608953888007,90.0,90.0917737391364,90.0,False,False,3
mp-924129,ZrNiSn,0.4954,False,653745.3474077797,6.115230209406351,6.115230209406351,6.115230209406351,90.0,90.0,90.0,False,False,3
mp-961673,TiFeTe,0.9852000000000009,False,794388.265915828,5.8478520277748975,5.8478520277748975,5.8478520277748975,90.0,90.0,90.0,False,False,3
mp-961685,NaCaAs,1.5819,False,223644.55821876143,6.921518345778773,6.921518345778773,6.921518345778773,90.0,90.0,90.0,False,False,3
mp-961693,ZrInAu,0.4412000000000002,False,828336.2701888955,6.47134664,6.47134664,6.47134664,90.0,90.0,90.0,False,False,3
mp-961713,ZrSnPt,0.9627999999999995,False,810627.5095756301,6.380957184692478,6.380957184692478,6.380957184692478,90.0,90.0,90.0,False,False,3
mp-971787,VBr2,1.1332,False,13545.366654135158,3.823556033608837,3.823556033608837,6.412845862146947,90.0,90.0,120.0,False,False,2
mp-975144,RbZn4As3,0.0,True,439263.7167006144,4.15008941,4.15008941,10.4182486,90.0,90.0,90.0,False,False,3
mp-976280,LiBr,4.9350000000000005,False,1208.5166786357402,4.139870978391227,4.139870978391227,6.69329149,90.0,90.0,120.0,False,False,2
mp-976876,K2PtC2,0.9937999999999998,False,451019.931460602,5.1383393208137615,5.1383393208137615,5.194543300031988,90.0,90.0,120.0,False,False,3
mp-977455,PaAgO3,0.915,False,12172.728955420327,4.3149707,4.3149707,4.3149707,90.0,90.0,90.0,False,False,3
mp-978852,SrGaSnH,0.4150999999999998,False,823078.0299932134,4.487417146618976,4.487417146618976,5.165524,90.0,90.0,120.0,False,False,4
mp-980057,SrAlGeH,0.7233999999999998,False,671792.7269814577,4.265790426768994,4.265790426768994,4.967268,90.0,90.0,120.0,False,False,4
mp-985586,Na3BrO,1.8815,False,49642.94809167335,4.53313,4.53313,4.53313,90.0,90.0,90.0,False,False,3
mp-985829,HfS2,1.2237,False,500327.6789188816,3.639664180016492,3.639664180016492,6.05556247,90.0,90.0,120.0,False,False,2
mp-985831,HfSe2,0.5342000000000002,False,441836.7798667727,3.766327657969214,3.766327657969214,6.40983541,90.0,90.0,120.0,False,False,2
mp-991652,VCu3Te4,0.5741000000000005,False,382389.1810270629,5.89521396,5.89521396,5.89521396,90.0,90.0,90.0,False,False,3
mp-991676,NbCu3Te4,0.9169,False,440420.9277217963,5.97188355,5.97188355,5.97188355,90.0,90.0,90.0,False,False,3
mp-996959,LiAuO2,1.3059,False,207033.3722138549,4.209500305362495,4.209500305362495,10.612627772652669,90.0,90.0,90.0,False,False,3
mp-996962,LiAgO2,0.6091000000000001,False,460440.1193533771,4.725696790282039,3.60383585,5.316119598181788,90.0,98.49223677849008,90.0,False,False,3
mp-996996,CrAuO2,1.2660000000000005,False,370142.44102127047,3.0150451394121,3.0150451394121,18.34295917559269,90.0,90.0,120.0,False,False,3
mp-997085,SrAgO2,0.0,True,272393.8133378289,3.521643489999999,4.4147146,7.80739204,90.0,90.0,90.0,False,False,3
mp-997086,SrAgO2,0.3423,False,272393.8133378289,7.230343283198597,9.53283753523725,3.588685664985115,90.0,90.72537424192312,90.0,False,False,3
mp-997089,NaAuO2,1.1589999999999998,False,98118.98242760292,6.525206605131641,3.0220150788640394,6.100228589346787,90.0,118.13978271398555,90.0,False,False,3
mp-997161,CoAuO2,0.5045999999999999,False,486575.565140114,2.88452008046639,2.88452008046639,18.262530218742818,90.0,90.0,120.0,False,False,3
mp-998552,BaHfO3,3.5394,False,2506.1967826431346,4.16956679986942,4.16956679986942,4.170376634314528,90.0,90.0,90.0,False,False,3
mp-998739,MgTlF3,4.2135,False,2006.8807782196293,5.763086413121105,5.766610325457446,4.07704487882767,90.0,90.0,90.0,False,False,3
mp-998745,TlZnF3,3.9179,False,2366.6300216511872,4.117341669414059,4.11502468078564,4.12446155633439,90.0,90.03586409848964,90.0,False,False,3
mp-998761,TlNiF3,3.4347,False,14303.261275449491,4.087357523333332,4.087357523333332,4.087357523333332,90.0,90.0,90.0,False,False,3
mp-998762,MnTlF3,2.6304,False,14626.950782545806,5.990576995876367,5.990187502915574,4.233687939534757,90.0,90.02514694156258,90.0,False,False,3
